Id,Token,Label
9550,"""port""",geogFeat geogName
9551,"""des""",geogName
9552,"""Brochets""",geogName name
9553,"""est""",aucun
9554,"""situé""",aucun
9555,"""sur""",aucun
9556,"""la""",aucun
9557,"""rive""",geogFeat geogName
9558,"""gauche""",geogName name
9559,"""de""",aucun
9560,"""l’""",aucun
9561,"""étier""",geogFeat
9562,"""du""",aucun
9563,"""même""",aucun
9564,"""nom""",aucun
9565,"""où""",aucun
9566,"""une""",aucun
9567,"""tourelle""",geogFeat
9568,"""blanche""",aucun
9569,"""(""",aucun
9570,"""7""",aucun
9571,"""m""",aucun
9572,""")""",aucun
9573,"""[""",aucun
9574,"""46""",aucun
9575,"""°""",aucun
9576,"""59,88""",aucun
9577,"""'""",aucun
9578,"""N""",aucun
9579,"""—""",aucun
9580,"""2""",aucun
9581,"""°""",aucun
9582,"""01,84""",aucun
9583,"""'""",aucun
9584,"""W""",aucun
9585,"""]""",aucun
9586,"""porte""",aucun
9587,"""un""",aucun
9588,"""feu""",geogFeat
9589,"""à""",geogFeat
9590,"""secteurs""",geogFeat
9591,""".""",aucun
9592,"""13""",aucun
9593,"""À""",aucun
9594,"""0,4""",aucun
9595,"""M""",aucun
9596,"""au""",aucun
9597,"""Sud""",aucun
9598,"""du""",aucun
9599,"""port""",geogFeat geogName
9600,"""des""",geogName
9601,"""Brochets""",geogName name
9602,""",""",aucun
9603,"""l’""",aucun
9604,"""étier""",geogFeat geogName
9605,"""de""",geogName
9606,"""la""",geogName
9607,"""Louippe""",geogName name
9608,"""débouche""",aucun
9609,"""dans""",aucun
9610,"""une""",aucun
9611,"""ouverture""",aucun
9612,"""de""",aucun
9613,"""la""",aucun
9614,"""digue""",geogFeat
9615,"""de""",aucun
9616,"""béton""",aucun
9617,"""qui""",aucun
9618,"""borde""",aucun
9619,"""toute""",aucun
9620,"""la""",aucun
9621,"""côte""",geogFeat
9622,""".""",aucun
9623,"""On""",aucun
9624,"""peut""",aucun
9625,"""pénétrer""",aucun
9626,"""dans""",aucun
9627,"""cette""",aucun
9628,"""embouchure""",geogFeat
9629,"""en""",aucun
9630,"""serrant""",aucun
9631,"""le""",aucun
9632,"""perré""",geogFeat
9633,"""de""",aucun
9634,"""la""",aucun
9635,"""rive""",geogFeat geogName
9636,"""Nord""",geogName name
9637,""";""",aucun
9638,"""des""",aucun
9639,"""perches""",geogFeat
9640,"""délimitent""",aucun
9641,"""les""",aucun
9642,"""hauts-fonds""",geogFeat
9643,"""du""",aucun
9644,"""côté""",aucun
9645,"""Sud""",aucun
9646,""".""",aucun
9647,"""01""",aucun
9648,"""3.2.2.3""",aucun
9649,""".""",aucun
9650,"""Côte""",geogFeat geogName
9651,"""Est""",geogName name
9652,"""07""",aucun
9653,"""Pendant""",aucun
9654,"""la""",aucun
9655,"""période""",aucun
9656,"""de""",aucun
9657,"""mousson""",aucun
9658,"""de""",aucun
9659,"""NW""",aucun
9660,""",""",aucun
9661,"""un""",aucun
9662,"""mouillage""",geogFeat
9663,"""est""",aucun
9664,"""possible""",aucun
9665,"""à""",aucun
9666,"""1,25""",aucun
9667,"""M""",aucun
9668,"""dans""",aucun
9669,"""l’""",aucun
9670,"""Est""",aucun
9671,"""de""",aucun
9672,"""Sand""",geogName name
9673,"""Dune""",geogName name
9674,"""(""",aucun
9675,"""9""",aucun
9676,"""°""",aucun
9677,"""44,684""",aucun
9678,"""'""",aucun
9679,"""S""",aucun
9680,"""—""",aucun
9681,"""46""",aucun
9682,"""°""",aucun
9683,"""30,830""",aucun
9684,"""'""",aucun
9685,"""E""",aucun
9686,""")""",aucun
9687,""",""",aucun
9688,"""par""",aucun
9689,"""fond""",aucun
9690,"""de""",aucun
9691,"""29""",aucun
9692,"""m""",aucun
9693,"""sur""",aucun
9694,"""corail""",aucun
9695,"""et""",aucun
9696,"""sable""",aucun
9697,""".""",aucun
9698,"""190""",aucun
9699,"""ÎLES""",geogFeat
9700,"""ET""",aucun
9701,"""DANGERS""",geogFeat
9702,"""AU""",aucun
9703,"""NORD-OUEST""",aucun
9704,"""DU""",aucun
9705,"""CAP""",geogFeat geogName
9706,"""D’""",geogName
9707,"""AMBRE""",geogName name
9708,"""01""",aucun
9709,"""3.7.3""",aucun
9710,""".""",aucun
9711,"""Entre""",aucun
9712,"""le""",aucun
9713,"""port""",geogFeat geogName
9714,"""de""",geogName
9715,"""Kpémé""",geogName name
9716,"""et""",aucun
9717,"""la""",aucun
9718,"""frontière""",geogFeat
9719,"""avec""",aucun
9720,"""le""",aucun
9721,"""Bénin""",geogName name
9722,"""07""",aucun
9723,"""Carte""",aucun
9724,"""7787""",aucun
9725,"""(""",aucun
9726,"""INT""",aucun
9727,"""2807""",aucun
9728,""")""",aucun
9729,""".""",aucun
9730,"""13""",aucun
9731,"""La""",aucun
9732,"""ville""",geogFeat geogName
9733,"""d’""",geogName
9734,"""Anécho""",geogName name
9735,"""[""",aucun
9736,"""6""",aucun
9737,"""°""",aucun
9738,"""14""",aucun
9739,"""'""",aucun
9740,"""N""",aucun
9741,"""—""",aucun
9742,"""1""",aucun
9743,"""°""",aucun
9744,"""36""",aucun
9745,"""'""",aucun
9746,"""E""",aucun
9747,"""]""",aucun
9748,""",""",aucun
9749,"""à""",aucun
9750,"""5""",aucun
9751,"""M""",aucun
9752,"""à""",aucun
9753,"""l’""",aucun
9754,"""Est""",aucun
9755,"""du""",aucun
9756,"""Port""",geogFeat geogName
9757,"""de""",geogName
9758,"""Kpémé""",geogName name
9759,""",""",aucun
9760,"""est""",aucun
9761,"""un""",aucun
9762,"""centre""",geogFeat
9763,"""commercial""",geogFeat
9764,"""important""",aucun
9765,""".""",aucun
9766,"""Seule""",aucun
9767,"""la""",aucun
9768,"""partie""",aucun
9769,"""Ouest""",aucun
9770,"""de""",aucun
9771,"""la""",aucun
9772,"""ville""",geogFeat
9773,"""est""",aucun
9774,"""boisée""",aucun
9775,""".""",aucun
9776,"""Elle""",aucun
9777,"""présente""",aucun
9778,"""un""",aucun
9779,"""front""",aucun
9780,"""de""",aucun
9781,"""comptoirs""",geogFeat
9782,"""commerciaux""",geogFeat
9783,"""portant""",aucun
9784,"""des""",aucun
9785,"""mâts""",geogFeat
9786,"""de""",geogFeat
9787,"""pavillon""",geogFeat
9788,""";""",aucun
9789,"""ces""",aucun
9790,"""bâtiments""",geogFeat
9791,"""s’""",aucun
9792,"""étendent""",aucun
9793,"""sur""",aucun
9794,"""environ""",aucun
9795,"""1""",aucun
9796,"""M.""",aucun
9797,"""Dans""",aucun
9798,"""la""",aucun
9799,"""partie""",aucun
9800,"""Ouest""",aucun
9801,"""de""",aucun
9802,"""la""",aucun
9803,"""ville""",geogFeat
9804,"""(""",aucun
9805,"""vue""",aucun
9806,"""3.7.3""",aucun
9807,""".""",aucun
9808,""")""",aucun
9809,""",""",aucun
9810,"""se""",aucun
9811,"""distingue""",aucun
9812,"""une""",aucun
9813,"""église""",geogFeat
9814,"""de""",aucun
9815,"""couleur""",aucun
9816,"""jaune""",aucun
9817,"""avec""",aucun
9818,"""un""",aucun
9819,"""clocher""",geogFeat
9820,"""en""",aucun
9821,"""forme""",aucun
9822,"""de""",aucun
9823,"""tour""",geogFeat
9824,""";""",aucun
9825,"""on""",aucun
9826,"""aperçoit""",aucun
9827,"""dans""",aucun
9828,"""la""",aucun
9829,"""partie""",aucun
9830,"""Est""",aucun
9831,"""deux""",aucun
9832,"""grands""",aucun
9833,"""bâtiments""",geogFeat
9834,"""blancs""",aucun
9835,""".""",aucun
9836,"""232""",aucun
9837,"""DE""",aucun
9838,"""LOMÉ""",geogName name
9839,"""(""",aucun
9840,"""TOGO""",geogName name
9841,""")""",aucun
9842,"""À""",aucun
9843,"""COTONOU""",geogName name
9844,"""(""",aucun
9845,"""BÉNIN""",geogName name
9846,""")""",aucun
9847,"""19""",aucun
9848,"""3.7.3""",aucun
9849,""".""",aucun
9850,"""—""",aucun
9851,"""Vue""",aucun
9852,"""générale""",aucun
9853,"""d’""",aucun
9854,"""Anécho""",geogName name
9855,""".""",aucun
9856,"""25""",aucun
9857,"""La""",aucun
9858,"""ville""",geogFeat
9859,"""dispose""",aucun
9860,"""d’""",aucun
9861,"""un""",aucun
9862,"""hôpital""",geogFeat
9863,""".""",aucun
9864,"""Elle""",aucun
9865,"""est""",aucun
9866,"""reliée""",aucun
9867,"""à""",aucun
9868,"""Lomé""",geogName name
9869,"""par""",aucun
9870,"""une""",aucun
9871,"""route""",geogFeat
9872,"""et""",aucun
9873,"""par""",aucun
9874,"""une""",aucun
9875,"""voie""",geogFeat
9876,"""ferrée""",geogFeat
9877,""".""",aucun
9878,"""31""",aucun
9879,"""Devant""",aucun
9880,"""Aného""",geogName name
9881,""",""",aucun
9882,"""on""",aucun
9883,"""trouve""",aucun
9884,"""un""",aucun
9885,"""mouillage""",geogFeat
9886,"""convenable""",aucun
9887,"""par""",aucun
9888,"""profondeurs""",aucun
9889,"""de""",aucun
9890,"""15""",aucun
9891,"""m""",aucun
9892,""",""",aucun
9893,"""sur""",aucun
9894,"""fond""",aucun
9895,"""de""",aucun
9896,"""sable""",aucun
9897,"""fin""",aucun
9898,""",""",aucun
9899,"""à""",aucun
9900,"""environ""",aucun
9901,"""1""",aucun
9902,"""M""",aucun
9903,"""au""",aucun
9904,"""Sud""",aucun
9905,"""de""",aucun
9906,"""l’""",aucun
9907,"""extrémité""",aucun
9908,"""Est""",aucun
9909,"""de""",aucun
9910,"""la""",aucun
9911,"""rangée""",aucun
9912,"""de""",aucun
9913,"""maisons""",geogFeat
9914,"""sur""",aucun
9915,"""la""",aucun
9916,"""plage""",geogFeat
9917,""".""",aucun
9918,"""37""",aucun
9919,"""À""",aucun
9920,"""2""",aucun
9921,"""M""",aucun
9922,"""à""",aucun
9923,"""l’""",aucun
9924,"""Est""",aucun
9925,"""d’""",aucun
9926,"""Anécho""",geogName name
9927,""",""",aucun
9928,"""une""",aucun
9929,"""balise""",geogFeat
9930,""",""",aucun
9931,"""située""",aucun
9932,"""sur""",aucun
9933,"""la""",aucun
9934,"""plage""",geogFeat
9935,""",""",aucun
9936,"""marque""",aucun
9937,"""la""",aucun
9938,"""frontière""",geogFeat
9939,"""entre""",aucun
9940,"""le""",aucun
9941,"""Togo""",geogName name
9942,"""et""",aucun
9943,"""le""",aucun
9944,"""Bénin""",geogName name
9945,""".""",aucun
9946,"""01""",aucun
9947,"""3.7.2.5""",aucun
9948,""".""",aucun
9949,"""Installations""",geogFeat
9950,"""portuaires""",geogFeat
9951,"""07""",aucun
9952,"""À""",aucun
9953,"""l’""",aucun
9954,"""extrémité""",aucun
9955,"""de""",aucun
9956,"""la""",aucun
9957,"""jetée""",geogFeat
9958,"""se""",aucun
9959,"""trouvent""",aucun
9960,"""trois""",aucun
9961,"""îlots""",geogFeat
9962,"""artificiels""",geogFeat
9963,"""espacés""",aucun
9964,"""de""",aucun
9965,"""80""",aucun
9966,"""m""",aucun
9967,""",""",aucun
9968,"""portant""",aucun
9969,"""les""",aucun
9970,"""deux""",aucun
9971,"""convoyeurs""",aucun
9972,"""à""",aucun
9973,"""phosphate""",aucun
9974,""".""",aucun
9975,"""Une""",aucun
9976,"""ligne""",geogFeat
9977,"""de""",aucun
9978,"""quatre""",aucun
9979,"""ducs""",geogFeat
9980,"""d’""",geogFeat
9981,"""Albe""",geogFeat
9982,""",""",aucun
9983,"""à""",aucun
9984,"""proximité""",aucun
9985,"""et""",aucun
9986,"""à""",aucun
9987,"""l’""",aucun
9988,"""Est""",aucun
9989,"""de""",aucun
9990,"""l’""",aucun
9991,"""extrémité""",aucun
9992,"""de""",aucun
9993,"""la""",aucun
9994,"""jetée""",geogFeat
9995,""",""",aucun
9996,"""et""",aucun
9997,"""sept""",aucun
9998,"""coffres""",geogFeat
9999,"""complètent""",aucun
10000,"""les""",aucun
10001,"""installations""",geogFeat
10002,"""du""",aucun
10003,"""poste""",geogFeat
10004,"""à""",geogFeat
10005,"""phosphate""",geogFeat
10006,""".""",aucun
10007,"""13""",aucun
10008,"""Ce""",aucun
10009,"""poste""",geogFeat
10010,"""accueille""",aucun
10011,"""des""",aucun
10012,"""navires""",aucun
10013,"""de""",aucun
10014,"""220""",aucun
10015,"""m""",aucun
10016,"""de""",aucun
10017,"""longueur""",aucun
10018,"""et""",aucun
10019,"""de""",aucun
10020,"""32""",aucun
10021,"""m""",aucun
10022,"""de""",aucun
10023,"""largeur""",aucun
10024,""".""",aucun
10025,"""La""",aucun
10026,"""hauteur""",aucun
10027,"""des""",aucun
10028,"""ouvertures""",aucun
10029,"""de""",aucun
10030,"""panneaux""",aucun
10031,"""de""",aucun
10032,"""cales""",aucun
10033,"""au-dessus""",aucun
10034,"""de""",aucun
10035,"""la""",aucun
10036,"""flottaison""",aucun
10037,"""ne""",aucun
10038,"""doit""",aucun
10039,"""pas""",aucun
10040,"""excéder""",aucun
10041,"""14""",aucun
10042,"""m""",aucun
10043,""",""",aucun
10044,"""la""",aucun
10045,"""hauteur""",aucun
10046,"""libre""",aucun
10047,"""sous""",aucun
10048,"""les""",aucun
10049,"""extrémités""",aucun
10050,"""des""",aucun
10051,"""bras""",aucun
10052,"""de""",aucun
10053,"""chargement""",aucun
10054,"""des""",aucun
10055,"""convoyeurs""",aucun
10056,"""étant""",aucun
10057,"""limitée""",aucun
10058,"""à""",aucun
10059,"""15""",aucun
10060,"""m.""",aucun
10061,"""Les""",aucun
10062,"""navires""",aucun
10063,"""de""",aucun
10064,"""fort""",aucun
10065,"""tonnage""",aucun
10066,""",""",aucun
10067,"""arrivant""",aucun
10068,"""lèges""",aucun
10069,""",""",aucun
10070,"""peuvent""",aucun
10071,"""être""",aucun
10072,"""obligés""",aucun
10073,"""de""",aucun
10074,"""ballaster""",aucun
10075,""".""",aucun
10076,"""Le""",aucun
10077,"""chargement""",aucun
10078,"""s’""",aucun
10079,"""effectue""",aucun
10080,"""avec""",aucun
10081,"""un""",aucun
10082,"""débit""",aucun
10083,"""horaire""",aucun
10084,"""total""",aucun
10085,"""d’""",aucun
10086,"""environ""",aucun
10087,"""2""",aucun
10088,"""500""",aucun
10089,"""t.""",aucun
10090,"""Le""",aucun
10091,"""tirant""",aucun
10092,"""d’""",aucun
10093,"""eau""",aucun
10094,"""maximal""",aucun
10095,"""au""",aucun
10096,"""départ""",aucun
10097,"""est""",aucun
10098,"""de""",aucun
10099,"""11,6""",aucun
10100,"""m.""",aucun
10101,"""19""",aucun
10102,"""Un""",aucun
10103,"""oléoduc""",geogFeat
10104,"""sous-marin""",geogFeat
10105,"""relie""",aucun
10106,"""l’""",aucun
10107,"""extrémité""",aucun
10108,"""de""",aucun
10109,"""la""",aucun
10110,"""jetée""",geogFeat
10111,"""à""",aucun
10112,"""un""",aucun
10113,"""poste""",geogFeat
10114,"""pétrolier""",geogFeat
10115,""",""",aucun
10116,"""à""",aucun
10117,"""0,4""",aucun
10118,"""M""",aucun
10119,"""à""",aucun
10120,"""l’""",aucun
10121,"""Est""",aucun
10122,""".""",aucun
10123,"""Ce""",aucun
10124,"""poste""",geogFeat
10125,"""est""",aucun
10126,"""constitué""",aucun
10127,"""par""",aucun
10128,"""deux""",aucun
10129,"""coffres""",geogFeat
10130,"""d’""",geogFeat
10131,"""amarrage""",geogFeat
10132,"""et""",aucun
10133,"""par""",aucun
10134,"""la""",aucun
10135,"""bouée""",geogFeat
10136,"""d’""",aucun
10137,"""extrémité""",aucun
10138,"""de""",aucun
10139,"""l’""",aucun
10140,"""oléoduc""",geogFeat
10141,""".""",aucun
10142,"""25""",aucun
10143,"""Le""",aucun
10144,"""poste""",geogFeat
10145,"""pétrolier""",geogFeat
10146,"""offre""",aucun
10147,"""une""",aucun
10148,"""profondeur""",aucun
10149,"""de""",aucun
10150,"""10""",aucun
10151,"""m.""",aucun
10152,"""Le""",aucun
10153,"""tirant""",aucun
10154,"""d’""",aucun
10155,"""eau""",aucun
10156,"""maximal""",aucun
10157,"""admis""",aucun
10158,"""pour""",aucun
10159,"""les""",aucun
10160,"""navires""",aucun
10161,"""à""",aucun
10162,"""l’""",aucun
10163,"""arrivée""",aucun
10164,"""est""",aucun
10165,"""limité""",aucun
10166,"""à""",aucun
10167,"""8,25""",aucun
10168,"""m""",aucun
10169,""",""",aucun
10170,"""en""",aucun
10171,"""raison""",aucun
10172,"""des""",aucun
10173,"""creux""",aucun
10174,"""de""",aucun
10175,"""la""",aucun
10176,"""houle""",aucun
10177,"""qui""",aucun
10178,"""peuvent""",aucun
10179,"""atteindre""",aucun
10180,"""2""",aucun
10181,"""m.""",aucun
10182,"""31""",aucun
10183,"""Aux""",aucun
10184,"""deux""",aucun
10185,"""postes""",geogFeat
10186,""",""",aucun
10187,"""les""",aucun
10188,"""navires""",aucun
10189,"""sont""",aucun
10190,"""embossés""",aucun
10191,"""face""",aucun
10192,"""à""",aucun
10193,"""la""",aucun
10194,"""direction""",aucun
10195,"""moyenne""",aucun
10196,"""de""",aucun
10197,"""la""",aucun
10198,"""houle""",aucun
10199,"""pour""",aucun
10200,"""limiter""",aucun
10201,"""le""",aucun
10202,"""roulis""",aucun
10203,"""pendant""",aucun
10204,"""les""",aucun
10205,"""mouvements""",aucun
10206,"""de""",aucun
10207,"""cargaison""",aucun
10208,""",""",aucun
10209,"""principalement""",aucun
10210,"""au""",aucun
10211,"""poste""",geogFeat
10212,"""à""",geogFeat
10213,"""phosphate""",geogFeat
10214,""".""",aucun
10215,"""Les""",aucun
10216,"""mouvements""",aucun
10217,"""de""",aucun
10218,"""plate""",geogFeat
10219,"""-""",geogFeat
10220,"""forme""",geogFeat
10221,"""restent""",aucun
10222,"""cependant""",aucun
10223,"""sensibles""",aucun
10224,""",""",aucun
10225,"""même""",aucun
10226,"""par""",aucun
10227,"""temps""",aucun
10228,"""moyen""",aucun
10229,""".""",aucun
10230,"""01""",aucun
10231,"""2.1.4.9""",aucun
10232,""".""",aucun
10233,"""Lutte""",aucun
10234,"""contre""",aucun
10235,"""les""",aucun
10236,"""feux""",aucun
10237,"""de""",aucun
10238,"""forêts""",geogFeat
10239,"""07""",aucun
10240,"""Les""",aucun
10241,"""hydravions""",aucun
10242,"""de""",aucun
10243,"""lutte""",aucun
10244,"""contre""",aucun
10245,"""les""",aucun
10246,"""feux""",aucun
10247,"""de""",aucun
10248,"""forêts""",geogFeat
10249,"""sont""",aucun
10250,"""susceptibles""",aucun
10251,"""d’""",aucun
10252,"""utiliser""",aucun
10253,"""la""",aucun
10254,"""bande""",geogFeat
10255,"""côtière""",geogFeat
10256,"""entre""",aucun
10257,"""Port-Vendres""",geogName name
10258,"""et""",aucun
10259,"""Argelès-sur-Mer""",geogName name
10260,""",""",aucun
10261,"""devant""",aucun
10262,"""Valras""",geogName name
10263,"""-""",geogName name
10264,"""Plage""",geogName name
10265,""",""",aucun
10266,"""mais""",aucun
10267,"""aussi""",aucun
10268,"""les""",aucun
10269,"""plans""",geogFeat
10270,"""d’""",geogFeat
10271,"""eau""",geogFeat
10272,"""des""",aucun
10273,"""étangs""",geogFeat geogName
10274,"""de""",geogName
10275,"""Salses""",geogName name
10276,"""et""",geogName
10277,"""de""",geogName
10278,"""Bages""",geogName name
10279,"""(""",aucun
10280,"""voir""",aucun
10281,"""§""",aucun
10282,"""1.6.5.3""",aucun
10283,""".""",aucun
10284,""")""",aucun
10285,""".""",aucun
10286,"""2114""",aucun
10287,"""01""",aucun
10288,"""9.2.2.1""",aucun
10289,""".""",aucun
10290,"""Entre""",aucun
10291,"""le""",aucun
10292,"""cap""",geogFeat geogName
10293,"""Manuel""",geogName name
10294,"""et""",aucun
10295,"""la""",aucun
10296,"""pointe""",geogFeat geogName
10297,"""de""",geogName
10298,"""Dakar""",geogName name
10299,""".""",aucun
10300,"""Île""",geogFeat geogName
10301,"""de""",geogName
10302,"""Gorée""",geogName name
10303,"""07""",aucun
10304,"""L’""",aucun
10305,"""anse""",geogFeat geogName
10306,"""Bernard""",geogName name
10307,""",""",aucun
10308,"""dominée""",aucun
10309,"""par""",aucun
10310,"""le""",aucun
10311,"""Palais""",geogFeat geogName
10312,"""du""",geogName
10313,"""Gouvernement""",geogName name
10314,""",""",aucun
10315,"""s’""",aucun
10316,"""ouvre""",aucun
10317,"""entre""",aucun
10318,"""la""",aucun
10319,"""pointe""",geogFeat geogName
10320,"""Bernard""",geogName name
10321,"""(""",aucun
10322,"""14""",aucun
10323,"""°""",aucun
10324,"""39,26′""",aucun
10325,"""N""",aucun
10326,"""—""",aucun
10327,"""17""",aucun
10328,"""°""",aucun
10329,"""25,84′""",aucun
10330,"""W""",aucun
10331,""")""",aucun
10332,"""et""",aucun
10333,"""la""",aucun
10334,"""pointe""",geogFeat geogName
10335,"""de""",geogName
10336,"""Dakar""",geogName name
10337,"""distante""",aucun
10338,"""de""",aucun
10339,"""1""",aucun
10340,"""M""",aucun
10341,"""au""",aucun
10342,"""NNE""",aucun
10343,""".""",aucun
10344,"""13""",aucun
10345,"""L’""",aucun
10346,"""île""",geogFeat geogName
10347,"""de""",geogName
10348,"""Gorée""",geogName name
10349,""",""",aucun
10350,"""située""",aucun
10351,"""à""",aucun
10352,"""2""",aucun
10353,"""M""",aucun
10354,"""à""",aucun
10355,"""l’""",aucun
10356,"""ENE""",aucun
10357,"""du""",aucun
10358,"""cap""",geogFeat geogName
10359,"""Manuel""",geogName name
10360,"""et""",aucun
10361,"""à""",aucun
10362,"""1""",aucun
10363,"""M""",aucun
10364,"""à""",aucun
10365,"""l’""",aucun
10366,"""Est""",aucun
10367,"""de""",aucun
10368,"""la""",aucun
10369,"""pointe""",geogFeat geogName
10370,"""de""",geogName
10371,"""Dakar""",geogName name
10372,""",""",aucun
10373,"""s’""",aucun
10374,"""étend""",aucun
10375,"""sur""",aucun
10376,"""900""",aucun
10377,"""m""",aucun
10378,"""du""",aucun
10379,"""Nord""",aucun
10380,"""au""",aucun
10381,"""Sud""",aucun
10382,""",""",aucun
10383,"""avec""",aucun
10384,"""une""",aucun
10385,"""largeur""",aucun
10386,"""maximale""",aucun
10387,"""de""",aucun
10388,"""300""",aucun
10389,"""m.""",aucun
10390,"""La""",aucun
10391,"""partie""",aucun
10392,"""Sud""",aucun
10393,"""de""",aucun
10394,"""l’""",aucun
10395,"""île""",geogFeat
10396,""",""",aucun
10397,"""bordée""",aucun
10398,"""par""",aucun
10399,"""une""",aucun
10400,"""falaise""",geogFeat
10401,"""à""",aucun
10402,"""pic""",aucun
10403,"""haute""",aucun
10404,"""d’""",aucun
10405,"""environ""",aucun
10406,"""40""",aucun
10407,"""m""",aucun
10408,"""est""",aucun
10409,"""dominée""",aucun
10410,"""par""",aucun
10411,"""les""",aucun
10412,"""murailles""",geogFeat
10413,"""d’""",aucun
10414,"""une""",aucun
10415,"""ancienne""",geogName name
10416,"""citadelle""",geogFeat geogName
10417,"""appelée""",aucun
10418,"""Castel""",geogName name
10419,"""(""",aucun
10420,"""14""",aucun
10421,"""°""",aucun
10422,"""39,884′""",aucun
10423,"""N""",aucun
10424,"""—""",aucun
10425,"""17""",aucun
10426,"""°""",aucun
10427,"""23,879′""",aucun
10428,"""W""",aucun
10429,""")""",aucun
10430,""".""",aucun
10431,"""Un""",aucun
10432,"""monument""",geogFeat
